OBJECTID_1,FID_XYHazardSce95,OBJECTID,Field1,Field2,Field3,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_
1763,1235,1236,35.351999999999997,-89.889600000000002,0.066067000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1764,1281,1282,35.351999999999997,-89.878600000000006,0.080308000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1765,1327,1328,35.351999999999997,-89.867599999999996,0.063212000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1766,1373,1374,35.351999999999997,-89.856600000000000,0.042112000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1767,1419,1420,35.351999999999997,-89.845600000000005,0.114581000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1768,1465,1466,35.351999999999997,-89.834500000000006,0.096382000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1769,1511,1512,35.351999999999997,-89.823499999999996,0.084951000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1770,1557,1558,35.351999999999997,-89.812500000000000,0.054923000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1771,1603,1604,35.351999999999997,-89.801500000000004,0.062353000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1772,1649,1650,35.351999999999997,-89.790499999999994,0.044428000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1773,1695,1696,35.351999999999997,-89.779499999999999,0.060547000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1774,1741,1742,35.351999999999997,-89.768400000000000,0.059412000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1775,1787,1788,35.351999999999997,-89.757400000000004,0.138411000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1776,1833,1834,35.351999999999997,-89.746399999999994,0.067529000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1777,1879,1880,35.351999999999997,-89.735399999999998,0.083219000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1778,1925,1926,35.351999999999997,-89.724400000000003,0.107316000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1779,1971,1972,35.351999999999997,-89.713399999999993,0.076186000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1780,2017,2018,35.351999999999997,-89.702399999999997,0.120293000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1781,2063,2064,35.351999999999997,-89.691299999999998,0.138301000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1782,2109,2110,35.351999999999997,-89.680300000000003,0.151934000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1783,2155,2156,35.351999999999997,-89.669300000000007,0.295702000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1784,2201,2202,35.351999999999997,-89.658299999999997,0.226406000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1785,2247,2248,35.351999999999997,-89.647300000000001,0.164134000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1786,408,409,35.360999999999997,-90.087900000000005,0.025761000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1787,454,455,35.360999999999997,-90.076899999999995,0.022219000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1788,500,501,35.360999999999997,-90.065899999999999,0.031386000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1789,546,547,35.360999999999997,-90.054800000000000,0.032042000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1790,592,593,35.360999999999997,-90.043800000000005,0.037831000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1791,638,639,35.360999999999997,-90.032799999999995,0.025653000000000,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872
1792,684,685,35.360999999999997,-90.021799999999999,0.040950000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1793,730,731,35.360999999999997,-90.010800000000003,0.052225000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1794,776,777,35.360999999999997,-89.999799999999993,0.040913000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1795,822,823,35.360999999999997,-89.988699999999994,0.034622000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1796,868,869,35.360999999999997,-89.977699999999999,0.023378000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1797,914,915,35.360999999999997,-89.966700000000003,0.024345000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1798,960,961,35.360999999999997,-89.955699999999993,0.030828000000000,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938
1799,1006,1007,35.360999999999997,-89.944699999999997,0.050809000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1800,1052,1053,35.360999999999997,-89.933700000000002,0.078115000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1801,1098,1099,35.360999999999997,-89.922700000000006,0.030764000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1802,1144,1145,35.360999999999997,-89.911600000000007,0.057449000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1803,1190,1191,35.360999999999997,-89.900599999999997,0.037918000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1804,1236,1237,35.360999999999997,-89.889600000000002,0.066587000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1805,1282,1283,35.360999999999997,-89.878600000000006,0.072754000000000,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421
1806,1328,1329,35.360999999999997,-89.867599999999996,0.107038000000000,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163
1807,1374,1375,35.360999999999997,-89.856600000000000,0.077244000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1808,1420,1421,35.360999999999997,-89.845600000000005,0.097503000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1809,1466,1467,35.360999999999997,-89.834500000000006,0.077287000000000,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902
1810,1512,1513,35.360999999999997,-89.823499999999996,0.083838000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1811,1558,1559,35.360999999999997,-89.812500000000000,0.070522000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1812,1604,1605,35.360999999999997,-89.801500000000004,0.063970000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1813,1650,1651,35.360999999999997,-89.790499999999994,0.081542000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1814,1696,1697,35.360999999999997,-89.779499999999999,0.090243000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1815,1742,1743,35.360999999999997,-89.768400000000000,0.102793000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1816,1788,1789,35.360999999999997,-89.757400000000004,0.081554000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1817,1834,1835,35.360999999999997,-89.746399999999994,0.052112000000000,151,1400000US47157020700,47,157,020700,207,Tract,35.401000000000003,136,1400000US47157020700,47157020700.000000000000000,"Census Tract 207, Shelby County, Tennessee",2262,175,66845,80638
1818,1880,1881,35.360999999999997,-89.735399999999998,0.058560000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1819,1926,1927,35.360999999999997,-89.724400000000003,0.085214000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1820,1972,1973,35.360999999999997,-89.713399999999993,0.110723000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1821,2018,2019,35.360999999999997,-89.702399999999997,0.052472000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
1822,2064,2065,35.360999999999997,-89.691299999999998,0.091610000000000,152,1400000US47157020810,47,157,020810,208.10,Tract,43.664999999999999,137,1400000US47157020810,47157020810.000000000000000,"Census Tract 208.10, Shelby County, Tennessee",3052,249,78533,108182
